PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.2580751567978958,1.6507499493424935,100.0,0.0828695939352372,206.6705474487269
2,0.0222265441356544,0.011051087699166,41.50807788929185,0.003548561621684,225.72002521729817
