Bin,Period1,Period2,stdev3_period1,stdev3_period2,Correlation_loth,Correlation_markhvida,Correlation_DuNing,Correlation_vitor,Correlation_markov,numerator_loth,numerator_markhvida,numerator_DuNing,numerator_vitor,numerator_markov
21.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.19452642113737045,0.3624303993578797,0.5439894390907578,0.3144792000064898,0.005110889039596732,0.07546470122937833,0.14060147533723544,0.21103560253098516,0.12199925713219478,0.0019827214839741713
22.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.18523946211822262,0.3569905273328,0.534575692239953,0.3056903083283234,0.003975367068133503,0.07186191255104989,0.1384911279885388,0.2073836277021093,0.11858968900899457,0.0015422063816305494
23.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.17649898276543996,0.35174999048170397,0.5254274327411278,0.29739238078466823,0.0030921319566834748,0.06847112553557552,0.13645811085165213,0.20383464620226388,0.11537058581857113,0.0011995636012248788
24.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.16826020580139517,0.3466829655540563,0.5165252360429301,0.2895477593358437,0.002405131368669395,0.06527496925792485,0.1344924060386452,0.2003811224588736,0.1123273384775065,0.0009330481643204058
25.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.160483276172993,0.34176828550022725,0.5078520729769002,0.2821218878847606,0.0018707665072489217,0.06225798232392463,0.13258580199107325,0.1970164501656974,0.10944654127192784,0.0007257463264579952
26.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.15313263058712823,0.3369885633109539,0.4993929687867023,0.27508305352167906,0.0014551252252722172,0.059406368287450856,0.1307315535817108,0.19373482000641604,0.10671589147583706,0.0005645021881061277
27.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.14617645255067913,0.3323294836129099,0.49113471397331043,0.26840214939949664,0.0011318298745562178,0.05670778423830368,0.12892410729569465,0.1905311074797326,0.10412409736080225,0.0004390827879650998
28.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.13958620110201997,0.3277792292851532,0.48306561868511044,0.2620524574307342,0.0008803633135411379,0.0541511579780162,0.12715887879175092,0.1874007776173157,0.10166079389529072,0.0003415286933324679
29.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.1333362030624207,0.3233280168982142,0.475175303754332,0.25600944914865076,0.0006847668375364443,0.05172652983760803,0.12543207268014492,0.18433980391834237,0.09931646549060555,0.00026564887434998727
30.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.12740330004862938,0.3189677199733107,0.46745452261925624,0.25025060321354664,0.0005326273989127922,0.04942491573942614,0.12374053636962565,0.1813445992658882,0.09708237520416702,0.00020662780557274645
31.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.12176654270420877,0.3146915631972649,0.45989500931612987,0.24475523817233527,0.0004142898436688797,0.047238188577058755,0.1220816414409702,0.17841195695681555,0.0949504998601564,0.00016071986053123192
32.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.11640692565422155,0.3104938740308972,0.45248934850927197,0.2395043591958747,0.0003222441709110928,0.045158975393490515,0.1204531872857887,0.175539000281172,0.09291347059270078,0.00012501160479142033
33.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.1113071575891822,0.30636988078872585,0.44523086418022567,0.23448051762521402,0.0002506489291810222,0.04318056818732728,0.11885332277343713,0.17272313934019073,0.09096451835815618,9.723690202860397e-05
34.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.10645146166011933,0.30231554838221525,0.43811352413978977,0.22966768225566228,0.00019496050315500154,0.04129684647793197,0.11728048252915048,0.16996203400262788,0.08909742400096898,7.563309927822972e-05
35.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.1018254020345724,0.29832744461507166,0.43113185797919484,0.2250511213771601,0.00015164476431096327,0.039502210019449764,0.11573333506455637,0.16725356207469122,0.08730647249234394,5.882916451562613e-05
36.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.09741573303841741,0.2944026312820234,0.4242808864540931,0.220617294671518,0.00011795278618379794,0.03779152027679372,0.11421074053046781,0.1645957919052206,0.08558641099279148,4.5758677492180695e-05
37.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.0932102678035078,0.29053857541926137,0.41755606061020706,0.2163537541423018,9.174639053143319e-05,0.03616004946872866,0.1127117162873238,0.16198695877005442,0.08393241041880552,3.559215200612343e-05
38.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.08919776376736954,0.2867330769384664,0.41095320922302,0.21224905332207675,7.136245312959344e-05,0.03460343614855136,0.11123540883148854,0.1594254444817502,0.08234003022066512,2.7684394607852607e-05
39.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.08536782273818402,0.28298420958940235,0.4044684933445277,0.2082926640648828,5.5507357697397996e-05,0.033117646435237715,0.10978107089224323,0.1569097597564231,0.08080518610285543,2.1533558989954885e-05
40.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.08171080355427851,0.27929027277206475,0.3980983669350205,0.20447490028969495,4.317489973266052e-05,0.03169894013051089,0.10834804273776069,0.15443852894121493,0.07932412044105805,1.6749297549831208e-05
41.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.07821774563942248,0.27564975218521354,0.3918395427131289,0.20078684809366448,3.358243022641077e-05,0.030343841062835265,0.10693573690907265,0.1520104767661394,0.07789337517023825,1.3027988942452564e-05
42.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.07488030198951175,0.27206128767523663,0.3856889624878687,0.19722030170254068,2.612118677507001e-05,0.029049111090228914,0.10554362574733799,0.14962441683467742,0.07650976693721162,1.013346950101656e-05
43.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.07169068032796717,0.2685236469548932,0.3796437713462828,0.19376770477021193,2.0317659976897337e-05,0.02781172727205218,0.1041712311982753,0.14727924161011444,0.07517036432835128,7.882045692671718e-06
44.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.06864159134091517,0.26503570410934113,0.37370129516289896,0.19042209658012224,1.5803543326400368e-05,0.026628861787331336,0.10281811647377802,0.14497391369054574,0.07387246699893202,6.130836461799417e-06
45.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.06572620305284459,0.2615964220080464,0.3678590209754068,0.18717706273871884,1.229235955092271e-05,0.02549786423522241,0.10148387922877945,0.1427074581958042,0.07261358654511543,4.768705636441017e-06
46.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.0629381005323067,0.2582048379046122,0.36211457983708645,0.18402668998536115,9.561280037543175e-06,0.024416246003215326,0.10016814597484151,0.14047895611522068,0.07139142897287785,3.70920894542176e-06
47.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.060271250228229066,0.2548600516394183,0.35646573181251184,0.18096552477453032,7.436983565084508e-06,0.023381666431741204,0.09887056750347932,0.13828753848684797,0.0702038786303669,2.885108046019984e-06
48.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.057719968333035096,0.25156121596803455,0.3509103528305482,0.17798853531495676,5.7846569005575186e-06,0.022391920540941246,0.09759081513415986,0.1361323812972043,0.06904898348133684,2.2441034084864048e-06
49.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.055278892651137855,0.2483075286263287,0.3454464231490155,0.17509107677665958,4.499439210040467e-06,0.02144492811731264,0.09632857763603488,0.13401270100624776,0.06792494160754584,1.7455152554607055e-06
50.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.052942957522352764,0.2450982258148098,0.3400720172197224,0.17226885940105877,3.49976732464433e-06,0.020538723985481674,0.09508355870025313,0.13192775061561113,0.06683008883737292,1.3577019202965595e-06
51.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.05070737141093131,0.24193257684311126,0.33478529477183877,0.16951791927146906,2.7221995352923086e-06,0.01967144931407943,0.09385547486233779,0.12987681620948002,0.0657628874065051,1.0560517867776753e-06
52.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.04856759682362528,0.23880987972307421,0.3295844929565505,0.16683459152157848,2.117389421223521e-06,0.018841343825143124,0.09264405379256432,0.12785921390718516,0.06472191556441793,8.214213736345887e-07
53.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.04651933226561846,0.23572945753768576,0.32446791941730396,0.16421548577811343,1.6469542011834435e-06,0.018046738794088996,0.09144903288732427,0.12587428717486887,0.06370585804758756,6.389204407508697e-07
54.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.04455849598232452,0.2326906554447553,0.31943394616822585,0.16165746365093348,1.281038864937944e-06,0.01728605074249519,0.09027015810672949,0.12392140445067534,0.06271349734698405,4.969670168223334e-07
55.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.04268121126881568,0.22969283820003933,0.31448100417899727,0.15915761809941723,9.964214987291615e-07,0.016557775739032398,0.08910718301373166,0.1219999570440034,0.061743705703454325,3.865523781318358e-07
56.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.04088379315776392,0.22673538810559005,0.3096075785779322,0.15671325451831178,7.75039563829132e-07,0.01586048423517541,0.08795986797820338,0.1201093572745856,0.06079543777015476,3.006693321315466e-07
57.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.03916273632189328,0.22381770330631395,0.3048122043966008,0.15432187339933082,6.028436020966697e-07,0.01519281637207295,0.08682797951610402,0.11824903682165497,0.05986772388628068,2.33867523261228e-07
58.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.03751470404861017,0.22093919637177764,0.30009346278932647,0.15198115443680743,4.689056217896633e-07,0.014553477703358858,0.08571128973930461,0.11641844525733414,0.058959663911003456,1.8190753958375707e-07
59.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.035936518163178444,0.21809929311177687,0.295449977669502,0.14968894195671623,3.647255795387747e-07,0.01394123528594234,0.08460957589609895,0.11461704874172579,0.05807042157079621,1.414918689691448e-07
60.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.034425149792949035,0.21529743158356293,0.2908804127121192,0.14744323155847477,2.836919460726067e-07,0.013354914097077456,0.08352261998606636,0.11284432886007224,0.05719921927724596,1.100556306252701e-07
61.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.03297771087909238,0.21253306125628915,0.28638346867834275,0.1452421578681788,2.2066212182934257e-07,0.01279339374141928,0.08245020843592656,0.11109978158484876,0.056345333376036,8.560380126837675e-08
62.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.03159144635432295,0.20980564230450027,0.28195788102355124,0.14308398331040253,1.7163607456718482e-07,0.012255605416445495,0.08139213182545552,0.10938291634782567,0.05550808979107117,6.658460589396824e-08
63.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.030263726915510776,0.20711464500761334,0.2776024177550993,0.14096708781345918,1.3350248718996442e-07,0.01174052910865879,0.08034818465451965,0.10769325520900716,0.05468686003073011,5.179103820583331e-08
64.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.028992042329070204,0.20445954923652468,0.27331587751027475,0.1388899593701339,1.0384130568617762e-07,0.011247190996475184,0.07931816514390984,0.10603033211099284,0.053881057525990185,4.0284260940276454e-08
65.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.027773995214796555,0.20183984401190108,0.26909708782857233,0.13685118538242236,8.077015637369173e-08,0.010774661038721755,0.07830187506398464,0.10439369220872255,0.05309013427269993,3.133402487617066e-08
66.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.02660729526055571,0.1992550271215166,0.2649449035955991,0.13484944472478347,6.282488569959309e-08,0.010322050730279699,0.07729911958621967,0.10278289126580394,0.05231357775259234,2.4372325370349555e-08
67.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.025489753826061307,0.19670460478628432,0.2608582056386992,0.1328835004658912,4.8866641348394536e-08,0.009888511008670286,0.07630970715364774,0.10119749510969836,0.0515509081097568,1.895735534473026e-08
68.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.024419278899026686,0.19418809136650791,0.2568358994568121,0.13095219319388823,3.800959779045137e-08,0.009473230297341304,0.07533344936690195,0.09963707913898127,0.050801675561233696,1.4745467090455853e-08
69.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.023393870371358906,0.19170500910141094,0.2528769140691928,0.12905443489474297,2.9564739550887028e-08,0.009075432673110813,0.0743701608831685,0.09810122787671402,0.050065458022180556,1.1469363514154837e-08
70.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.022411615606863205,0.1892548878762556,0.24898020096947482,0.1271892033375243,2.2996134542927604e-08,0.008694376146699651,0.0734196593258426,0.0965895345646823,0.04934185892769192,8.921134787583009e-09
71.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.021470685275227067,0.18683726501238884,0.24514473317317592,0.12535553692427143,1.7886922460663515e-08,0.008329351046564603,0.07248176520307878,0.09510160079388519,0.048630505234854716,6.939063863483134e-09
72.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.02056932942992285,0.18445168507639506,0.241369504348167,0.12355252996567356,1.3912859768520755e-08,0.007979678497357513,0.07155630183375354,0.09363703616720834,0.04793104558999242,5.397363502288558e-09
73.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.01970587381016457,0.18209769970522055,0.23765352801886544,0.12177932834701671,1.0821742385489363e-08,0.007644708985304076,0.070643095279624,0.09219545799069856,0.0472431486473098,4.198193495399512e-09
74.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.018878716349229135,0.1797748674446982,0.23399583683600766,0.12003512555182763,8.417400175546253e-09,0.00732382100363981,0.06974197428268501,0.09077649099027875,0.04656650152630284,3.2654514778079334e-09
75.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.01808632387334973,0.1774827535993615,0.230395481904815,0.11831915901336616,6.547247494108788e-09,0.0070164197719766895,0.06885277020690599,0.08937976705111625,0.045900808396354395,2.539943279318353e-09
76.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.017327228977044973,0.1752209300918145,0.2268515321652053,0.11663070676661401,5.092599716673422e-09,0.0067219360241163855,0.06797531698367477,0.08800492497718164,0.045245789177904665,1.975626312624052e-09
77.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.016600027062196078,0.17298897533023144,0.22336307381844528,0.11496908437569357,3.961141212028143e-09,0.006439824859388023,0.06710945106039533,0.086651610268824,0.044601178350472094,1.5366875941339913e-09
78.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.015903373529452973,0.17078647408281486,0.21992920979529182,0.11333364211374627,3.081066758546889e-09,0.006169564653080503,0.066255011351785,0.08531947491644125,0.04396672385861366,1.1952709613534462e-09
79.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.015235981111662989,0.1686130173582459,0.2165490592612375,0.11172376237421999,2.396524603010085e-09,0.0059106560219711725,0.06541183919349627,0.0840081772085448,0.043342186107658026,9.297092502786345e-10
80.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.014596617339993385,0.16646820229133164,0.21322175715498806,0.1101388572942743,1.8640719669252895e-09,0.005662620841331817,0.06457977829775474,0.08271738155271624,0.042727337041727986,7.231492423064589e-10
81.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.013984102134280248,0.16435163203319214,0.20994645375673873,0.10857836657262572,1.449918057804353e-09,0.0054250013101271016,0.06375867471075825,0.08144675830812415,0.04212195929719391,5.624821163085994e-10
82.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.013397305509895187,0.1622629156454444,0.20672231428321244,0.1070417554656314,1.1277796199117477e-09,0.00519735906141501,0.06294837677162649,0.08019598362842299,0.04152584542527323,4.3751152965036426e-10
83.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.012835145394092584,0.16020166799793303,0.20354851850676553,0.10552851294676492,8.772129323048308e-10,0.004979274315219232,0.062148735072726585,0.07896473931398874,0.04093879717801633,3.4030653246934965e-10
84.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.01229658554539487,0.1581675096696346,0.20042426039617656,0.10403815001587784,6.823163985380923e-10,0.004770345071374195,0.061359602421229904,0.07775271267256628,0.04036062485240042,2.646982495155291e-10
85.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.011780633570101022,0.15616006685242476,0.19734874777699804,0.10257019814577831,5.307213910888999e-10,0.00457018634004812,0.06058083380177937,0.07655959638750601,0.039791146687694255,2.0588838770791402e-10
86.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.011286339030473456,0.15417897125744903,0.1943212020095949,0.10112420785469955,4.12807306936816e-10,0.0043784294078318756,0.05981228634016692,0.07538508839286191,0.039230188311660696,1.6014472430607225e-10
87.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.010812791639577839,0.15222386002388,0.19134085768319858,0.09969974739418629,3.210910197359673e-10,0.004194721137444002,0.05905381926793668,0.0742288917547027,0.038677582231534516,1.245642506048047e-10
88.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.01035911953812543,0.15029437562987805,0.18840696232449547,0.09829640154280195,2.4975198166941366e-10,0.004018723299247856,0.05830529388784305,0.07309071455806143,0.03813316736605246,9.688893965112225e-11
89.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.009924487649003931,0.14839016580560282,0.1855187761194318,0.09691377049686095,1.9426283674669846e-10,0.003850111932907281,0.05756657354010427,0.07197026979901235,0.03759678861512321,7.536244613634528e-11
90.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.0095080961054858,0.14651088344814298,0.18267557164706102,0.09555146885012639,1.511021033291608e-10,0.0036885767376247575,0.056837523569400306,0.07086727528141941,0.037068296464010664,5.861864427564471e-11
91.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.009109178749375647,0.14465618653825477,0.17987663362439146,0.09420912465508514,1.1753069198854028e-10,0.0035338204895117714,0.05611801129257223,0.06978145351795241,0.036547546619164435,4.5594930006623045e-11
92.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.008727001695605656,0.14282573805881166,0.17712125866130335,0.09288637855903091,9.141807595632163e-11,0.00338555848473706,0.05540790596698565,0.06871253163500923,0.03603439967307135,3.546478544493765e-11
93.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.008360861960011836,0.14101920591488512,0.17440875502470615,0.09158288300875014,7.110708250037918e-11,0.003243518007185277,0.05470707875952672,0.06766024128122303,0.03552872079572082,2.7585325966566066e-11
94.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.008010086147227775,0.13923626285538185,0.17173844241119782,0.09029830151812471,5.530872454733708e-11,0.00310743781943768,0.05401540271620203,0.06662431853926737,0.035030379450478155,2.1456501121743702e-11
95.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.0076740291958187256,0.13747658639617674,0.16910965172756365,0.08903230799343934,4.302039829909888e-11,0.002977067675958658,0.05333275273231882,0.06560450384070293,0.03453924913234393,1.6689360167263492e-11
96.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.007352073177948814,0.13573985874468558,0.1665217248785258,0.0877845861116179,3.346225545716772e-11,0.002852167857437884,0.052659005523223626,0.06460054188363688,0.034055207126746555,1.298136826746553e-11
97.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.007043626151030529,0.1340257667258268,0.1639740145612152,0.0865548287470101,2.6027712074999662e-11,0.002732508725298498,0.05199403959557983,0.06361218155299019,0.03357813428716956,1.0097206867529191e-11
98.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.0067481210589491955,0.1323340017093303,0.16146588406589193,0.08534273744271717,2.0244953204849588e-11,0.002617870295437447,0.05133773521916781,0.06263917584318894,0.033107914830057365,7.853839782143703e-12
99.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.006465014680587669,0.1306642595383505,0.15899670708249167,0.08414802192277825,1.57469903265231e-11,0.0025080418303154942,0.05068997439919107,0.06168128178311588,0.032644436145572525,6.108897255729568e-12
100.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.006193786623499216,0.12901624045934953,0.15656586751261542,0.08297039964184791,1.2248371326648134e-11,0.002402821448562053,0.050050640849075026,0.06073826036317356,0.03218758862289739,4.75164081726076e-12
101.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.005933938360690017,0.12738964905321523,0.1541727592866227,0.08180959536927467,9.527064984778003e-12,0.0023020157513039844,0.04941961996374492,0.059809876464327366,0.03173726548888124,3.69593553649677e-12
102.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.005684992308578493,0.12578419416758377,0.15181678618551844,0.08066534080474957,7.410370309945662e-12,0.00220543946446857,0.04879679879337102,0.058895898789008236,0.031293362658934766,2.8747836832108004e-12
103.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.005446490944297015,0.12419958885033791,0.149497361667357,0.07953737422292902,5.76395649848751e-12,0.0021129150963489778,0.04818206601756986,0.05799609979376767,0.030855778599164812,2.2360728815872437e-12
104.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.005217995960593424,0.12263555028425288,0.14721390869791237,0.07842544014465302,4.483337961109278e-12,0.0020242726097562374,0.04757531192005072,0.057110255623587895,0.03042441419882659,1.7392689269007715e-12
105.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004999087456675683,0.12109179972276576,0.14496585958538852,0.0773292890325785,3.4872434028254583e-12,0.0019393491081150047,0.04697642836369803,0.05623814604775923,0.029999172652247483,1.3528433822493613e-12
106.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004789363163423619,0.11956806242684231,0.14275265581896354,0.07624867700922819,2.712458140795795e-12,0.0018579885348917254,0.04638530876607935,0.05537955439724481,0.02957995934944674,1.0522727041166225e-12
107.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004588437701467227,0.11806406760291992,0.14057374791098357,0.07518336559562339,2.109812340488813e-12,0.001780041385773065,0.045801848075370986,0.05453426750346126,0.029166681774740515,8.184819162051437e-13
108.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004395941870702195,0.11657954834190304,0.1384285952426339,0.07413312146882076,1.6410605734814961e-12,0.0017053644330401211,0.04522594274669184,0.053702075638408175,0.028759249412680554,6.366340631416782e-13
109.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004211521969880329,0.11511424155919091,0.13631666591293648,0.073097716236813,1.2764546657317726e-12,0.001633820461609908,0.044657490718837664,0.052882772456088134,0.028357573660728993,4.951886197210708e-13
110.0,0.2,0.2,0.6228487971798297,0.6228487971798297,0.004034839144975676,0.11366788793571635,0.13423743659093046,0.07207692622938261,9.928558031296688e-13,0.001565278016240101,0.04409639139140771,0.05207615493516154,0.027961567748122033,3.8516909995544554e-13
