PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.163274001024099,1.0587941087845845,79.94161819785147,0.6155482123592648,208.2093013517586
2,0.0192796891835962,0.0135798400052029,38.21389527581808,0.0400686107761095,221.62764654194277
