RSN,EQID,Period,Mean,Stdev1,Stdev2,Stdev3
53,30,0.8,0.04578361010200842,0.6462240513262006,0.2585822470234134,0.5922336757316922
53,30,1.0,0.039518954130794384,0.642139441207028,0.26688637886726035,0.5840502506600111
53,30,1.2,0.03234147236427691,0.6443433176680152,0.2797759269833586,0.5804341255513991
53,30,1.4000000000000001,0.027676969261794897,0.6361826066051954,0.28211325682420346,0.5702108658259293
53,30,1.6,0.023888434776946143,0.6282062783249329,0.2836496039252547,0.5605096690028082
53,30,1.8,0.020764594361669855,0.6193125480097563,0.2813006576661759,0.551739933602736
53,30,2.0,0.01813988027862866,0.6095939034952205,0.27568508938290476,0.5436933584385933
54,30,0.2,0.010424636926736511,0.6859183258147968,0.28730363087173655,0.6228487971798297
54,30,0.4,0.012164504043556706,0.6699322612761806,0.2578796395967434,0.6183100441281995
54,30,0.6000000000000001,0.011699345709253814,0.6637813625744702,0.25602031612213727,0.6124208711962675
54,30,0.8,0.010654034846886025,0.6462240513262006,0.2585822470234134,0.5922336757316922
54,30,1.0,0.008992327602597378,0.642139441207028,0.26688637886726035,0.5840502506600111
54,30,1.2,0.007637972060668317,0.6443433176680152,0.2797759269833586,0.5804341255513991
54,30,1.4000000000000001,0.006771438956058736,0.6361826066051954,0.28211325682420346,0.5702108658259293
54,30,1.6,0.005797018330015997,0.6282062783249329,0.2836496039252547,0.5605096690028082
54,30,1.8,0.005095002645774251,0.6193125480097563,0.2813006576661759,0.551739933602736
54,30,2.0,0.0045738057886032645,0.6095939034952205,0.27568508938290476,0.5436933584385933
55,30,0.2,0.032561500873071,0.6859183258147968,0.28730363087173655,0.6228487971798297
55,30,0.4,0.03855681327195277,0.6699322612761806,0.2578796395967434,0.6183100441281995
55,30,0.6000000000000001,0.03587663371665197,0.6637813625744702,0.25602031612213727,0.6124208711962675
55,30,0.8,0.03375740699724449,0.6462240513262006,0.2585822470234134,0.5922336757316922
55,30,1.0,0.02913301403191857,0.642139441207028,0.26688637886726035,0.5840502506600111
55,30,1.2,0.024500426580488642,0.6443433176680152,0.2797759269833586,0.5804341255513991
55,30,1.4000000000000001,0.021055291520054246,0.6361826066051954,0.28211325682420346,0.5702108658259293
55,30,1.6,0.018247324066572007,0.6282062783249329,0.2836496039252547,0.5605096690028082
55,30,1.8,0.01594239365803538,0.6193125480097563,0.2813006576661759,0.551739933602736
55,30,2.0,0.014011150172563184,0.6095939034952205,0.27568508938290476,0.5436933584385933
56,30,0.2,0.12483407599514655,0.6859183258147968,0.28730363087173655,0.6228487971798297
56,30,0.4,0.1323500889723445,0.6699322612761806,0.2578796395967434,0.6183100441281995
56,30,0.6000000000000001,0.1168465618871582,0.6637813625744702,0.25602031612213727,0.6124208711962675
56,30,0.8,0.10403862675153988,0.6462240513262006,0.2585822470234134,0.5922336757316922
56,30,1.0,0.08662167807659353,0.642139441207028,0.26688637886726035,0.5840502506600111
56,30,1.2,0.06961638006479216,0.6443433176680152,0.2797759269833586,0.5804341255513991
56,30,1.4000000000000001,0.05801378063327241,0.6361826066051954,0.28211325682420346,0.5702108658259293
56,30,1.6,0.04911232403617913,0.6282062783249329,0.2836496039252547,0.5605096690028082
56,30,1.8,0.042427210983756354,0.6193125480097563,0.2813006576661759,0.551739933602736
56,30,2.0,0.03724347346963269,0.6095939034952205,0.27568508938290476,0.5436933584385933
57,30,0.2,0.4632812382798917,0.6859183258147968,0.28730363087173655,0.6228487971798297
57,30,0.4,0.3734851748143403,0.6699322612761806,0.2578796395967434,0.6183100441281995
57,30,0.6000000000000001,0.2875201530463975,0.6637813625744702,0.25602031612213727,0.6124208711962675
57,30,0.8,0.23879621123080239,0.6462240513262006,0.2585822470234134,0.5922336757316922
57,30,1.0,0.190829769144234,0.642139441207028,0.26688637886726035,0.5840502506600111
57,30,1.2,0.14907502957750063,0.6443433176680152,0.2797759269833586,0.5804341255513991
57,30,1.4000000000000001,0.12138632164633904,0.6361826066051954,0.28211325682420346,0.5702108658259293
57,30,1.6,0.09972125405728234,0.6282062783249329,0.2836496039252547,0.5605096690028082
57,30,1.8,0.08405846093239662,0.6193125480097563,0.2813006576661759,0.551739933602736
57,30,2.0,0.07231875961405035,0.6095939034952205,0.27568508938290476,0.5436933584385933
58,30,0.2,0.04066617337450566,0.6859183258147968,0.28730363087173655,0.6228487971798297
58,30,0.4,0.036007306011041705,0.6699322612761806,0.2578796395967434,0.6183100441281995
58,30,0.6000000000000001,0.028168485121733478,0.6637813625744702,0.25602031612213727,0.6124208711962675
58,30,0.8,0.023217609217883604,0.6462240513262006,0.2585822470234134,0.5922336757316922
58,30,1.0,0.018088403287791693,0.642139441207028,0.26688637886726035,0.5840502506600111
58,30,1.2,0.01401666728996016,0.6443433176680152,0.2797759269833586,0.5804341255513991
58,30,1.4000000000000001,0.011323700162599263,0.6361826066051954,0.28211325682420346,0.5702108658259293
58,30,1.6,0.009310890917516332,0.6282062783249329,0.2836496039252547,0.5605096690028082
58,30,1.8,0.007843183831677859,0.6193125480097563,0.2813006576661759,0.551739933602736
58,30,2.0,0.006734425641011049,0.6095939034952205,0.27568508938290476,0.5436933584385933
59,30,0.2,0.02954602255209324,0.6859183258147968,0.28730363087173655,0.6228487971798297
59,30,0.4,0.024740578070448545,0.6699322612761806,0.2578796395967434,0.6183100441281995
59,30,0.6000000000000001,0.018384466524164624,0.6637813625744702,0.25602031612213727,0.6124208711962675
59,30,0.8,0.014999323913545545,0.6462240513262006,0.2585822470234134,0.5922336757316922
59,30,1.0,0.011505908184539958,0.642139441207028,0.26688637886726035,0.5840502506600111
59,30,1.2,0.009040930419890238,0.6443433176680152,0.2797759269833586,0.5804341255513991
59,30,1.4000000000000001,0.0073058747132220695,0.6361826066051954,0.28211325682420346,0.5702108658259293
59,30,1.6,0.005975203936291216,0.6282062783249329,0.2836496039252547,0.5605096690028082
59,30,1.8,0.005038216935911219,0.6193125480097563,0.2813006576661759,0.551739933602736
59,30,2.0,0.0043531962496568734,0.6095939034952205,0.27568508938290476,0.5436933584385933
60,30,0.2,0.012245011288511303,0.6859183258147968,0.28730363087173655,0.6228487971798297
60,30,0.4,0.020829381805828225,0.6699322612761806,0.2578796395967434,0.6183100441281995
60,30,0.6000000000000001,0.025104403003244184,0.6637813625744702,0.25602031612213727,0.6124208711962675
60,30,0.8,0.027059728964187218,0.6462240513262006,0.2585822470234134,0.5922336757316922
60,30,1.0,0.026364325050569088,0.642139441207028,0.26688637886726035,0.5840502506600111
60,30,1.2,0.024335627924720354,0.6443433176680152,0.2797759269833586,0.5804341255513991
60,30,1.4000000000000001,0.022927708271880693,0.6361826066051954,0.28211325682420346,0.5702108658259293
60,30,1.6,0.021092746332186132,0.6282062783249329,0.2836496039252547,0.5605096690028082
60,30,1.8,0.019284001203136458,0.6193125480097563,0.2813006576661759,0.551739933602736
60,30,2.0,0.017528480765511542,0.6095939034952205,0.27568508938290476,0.5436933584385933
61,30,0.2,0.009693370524455385,0.6859183258147968,0.28730363087173655,0.6228487971798297
61,30,0.4,0.016062527219116274,0.6699322612761806,0.2578796395967434,0.6183100441281995
61,30,0.6000000000000001,0.01886036487452116,0.6637813625744702,0.25602031612213727,0.6124208711962675
61,30,0.8,0.02022882895198044,0.6462240513262006,0.2585822470234134,0.5922336757316922
61,30,1.0,0.019568786489373515,0.642139441207028,0.26688637886726035,0.5840502506600111
61,30,1.2,0.01820755389846061,0.6443433176680152,0.2797759269833586,0.5804341255513991
61,30,1.4000000000000001,0.017184583956035605,0.6361826066051954,0.28211325682420346,0.5702108658259293
61,30,1.6,0.01578329785663585,0.6282062783249329,0.2836496039252547,0.5605096690028082
61,30,1.8,0.01443451652498941,0.6193125480097563,0.2813006576661759,0.551739933602736
61,30,2.0,0.013146363065936209,0.6095939034952205,0.27568508938290476,0.5436933584385933
62,30,0.2,0.057979552102672215,0.6859183258147968,0.28730363087173655,0.6228487971798297
62,30,0.4,0.05457305572464978,0.6699322612761806,0.2578796395967434,0.6183100441281995
62,30,0.6000000000000001,0.04516716408647542,0.6637813625744702,0.25602031612213727,0.6124208711962675
62,30,0.8,0.03753254510052266,0.6462240513262006,0.2585822470234134,0.5922336757316922
62,30,1.0,0.02958140655068523,0.642139441207028,0.26688637886726035,0.5840502506600111
62,30,1.2,0.02270084173268069,0.6443433176680152,0.2797759269833586,0.5804341255513991
62,30,1.4000000000000001,0.018386474808801987,0.6361826066051954,0.28211325682420346,0.5702108658259293
62,30,1.6,0.01515384389416547,0.6282062783249329,0.2836496039252547,0.5605096690028082
62,30,1.8,0.012789172238909774,0.6193125480097563,0.2813006576661759,0.551739933602736
62,30,2.0,0.010997765574322721,0.6095939034952205,0.27568508938290476,0.5436933584385933
63,30,0.2,0.26162950536089274,0.6859183258147968,0.28730363087173655,0.6228487971798297
63,30,0.4,0.18173357184715133,0.6699322612761806,0.2578796395967434,0.6183100441281995
63,30,0.6000000000000001,0.12719039054543457,0.6637813625744702,0.25602031612213727,0.6124208711962675
63,30,0.8,0.09893413319744408,0.6462240513262006,0.2585822470234134,0.5922336757316922
63,30,1.0,0.0750109578102119,0.642139441207028,0.26688637886726035,0.5840502506600111
63,30,1.2,0.05638892642187613,0.6443433176680152,0.2797759269833586,0.5804341255513991
63,30,1.4000000000000001,0.04418440454216605,0.6361826066051954,0.28211325682420346,0.5702108658259293
63,30,1.6,0.03553183226778475,0.6282062783249329,0.2836496039252547,0.5605096690028082
63,30,1.8,0.029386956242075025,0.6193125480097563,0.2813006576661759,0.551739933602736
63,30,2.0,0.024852030163113104,0.6095939034952205,0.27568508938290476,0.5436933584385933
64,30,0.2,0.08791010276435546,0.6859183258147968,0.28730363087173655,0.6228487971798297
64,30,0.4,0.07333052270743926,0.6699322612761806,0.2578796395967434,0.6183100441281995
64,30,0.6000000000000001,0.0564304036092734,0.6637813625744702,0.25602031612213727,0.6124208711962675
64,30,0.8,0.04547148488753138,0.6462240513262006,0.2585822470234134,0.5922336757316922
64,30,1.0,0.03508289774320306,0.642139441207028,0.26688637886726035,0.5840502506600111
64,30,1.2,0.026500238753463457,0.6443433176680152,0.2797759269833586,0.5804341255513991
64,30,1.4000000000000001,0.021046375795849174,0.6361826066051954,0.28211325682420346,0.5702108658259293
64,30,1.6,0.01716114542032535,0.6282062783249329,0.2836496039252547,0.5605096690028082
64,30,1.8,0.014333092437081233,0.6193125480097563,0.2813006576661759,0.551739933602736
64,30,2.0,0.012199867758679076,0.6095939034952205,0.27568508938290476,0.5436933584385933
65,30,0.2,0.16190259474534602,0.6859183258147968,0.28730363087173655,0.6228487971798297
65,30,0.4,0.13344132279062,0.6699322612761806,0.2578796395967434,0.6183100441281995
65,30,0.6000000000000001,0.1038917975884448,0.6637813625744702,0.25602031612213727,0.6124208711962675
65,30,0.8,0.08336093351415062,0.6462240513262006,0.2585822470234134,0.5922336757316922
65,30,1.0,0.06452782119267596,0.642139441207028,0.26688637886726035,0.5840502506600111
65,30,1.2,0.0482695015397334,0.6443433176680152,0.2797759269833586,0.5804341255513991
65,30,1.4000000000000001,0.03827534588979356,0.6361826066051954,0.28211325682420346,0.5702108658259293
65,30,1.6,0.031129538601108706,0.6282062783249329,0.2836496039252547,0.5605096690028082
65,30,1.8,0.02594294413375911,0.6193125480097563,0.2813006576661759,0.551739933602736
65,30,2.0,0.022040539470924762,0.6095939034952205,0.27568508938290476,0.5436933584385933
66,30,0.2,0.031749983670977935,0.6859183258147968,0.28730363087173655,0.6228487971798297
66,30,0.4,0.031830431148868125,0.6699322612761806,0.2578796395967434,0.6183100441281995
66,30,0.6000000000000001,0.02731282660468515,0.6637813625744702,0.25602031612213727,0.6124208711962675
66,30,0.8,0.02328406742678111,0.6462240513262006,0.2585822470234134,0.5922336757316922
66,30,1.0,0.018683145967765092,0.642139441207028,0.26688637886726035,0.5840502506600111
66,30,1.2,0.014766920961038875,0.6443433176680152,0.2797759269833586,0.5804341255513991
66,30,1.4000000000000001,0.01227033318795236,0.6361826066051954,0.28211325682420346,0.5702108658259293
66,30,1.6,0.010216008000270163,0.6282062783249329,0.2836496039252547,0.5605096690028082
66,30,1.8,0.008716540694385147,0.6193125480097563,0.2813006576661759,0.551739933602736
66,30,2.0,0.007583450295320024,0.6095939034952205,0.27568508938290476,0.5436933584385933
67,30,0.2,0.013174814840205678,0.6859183258147968,0.28730363087173655,0.6228487971798297
67,30,0.4,0.013160305488054939,0.6699322612761806,0.2578796395967434,0.6183100441281995
67,30,0.6000000000000001,0.011002471557272022,0.6637813625744702,0.25602031612213727,0.6124208711962675
67,30,0.8,0.009684165375817413,0.6462240513262006,0.2585822470234134,0.5922336757316922
67,30,1.0,0.007896735553609134,0.642139441207028,0.26688637886726035,0.5840502506600111
67,30,1.2,0.0064952037173896015,0.6443433176680152,0.2797759269833586,0.5804341255513991
67,30,1.4000000000000001,0.005492943184846776,0.6361826066051954,0.28211325682420346,0.5702108658259293
67,30,1.6,0.004652542730121333,0.6282062783249329,0.2836496039252547,0.5605096690028082
67,30,1.8,0.003996542971139788,0.6193125480097563,0.2813006576661759,0.551739933602736
67,30,2.0,0.0034702980340791784,0.6095939034952205,0.27568508938290476,0.5436933584385933
68,30,0.2,0.4572964143627412,0.6859183258147968,0.28730363087173655,0.6228487971798297
68,30,0.4,0.40984511687741043,0.6699322612761806,0.2578796395967434,0.6183100441281995
68,30,0.6000000000000001,0.33307645261672153,0.6637813625744702,0.25602031612213727,0.6124208711962675
68,30,0.8,0.2857265119840011,0.6462240513262006,0.2585822470234134,0.5922336757316922
68,30,1.0,0.23386284112315878,0.642139441207028,0.26688637886726035,0.5840502506600111
68,30,1.2,0.18598178569501106,0.6443433176680152,0.2797759269833586,0.5804341255513991
68,30,1.4000000000000001,0.1540646057124325,0.6361826066051954,0.28211325682420346,0.5702108658259293
68,30,1.6,0.12814961637181302,0.6282062783249329,0.2836496039252547,0.5605096690028082
68,30,1.8,0.10942287368550634,0.6193125480097563,0.2813006576661759,0.551739933602736
68,30,2.0,0.09540664963148332,0.6095939034952205,0.27568508938290476,0.5436933584385933
69,30,0.2,0.14162460283436198,0.6859183258147968,0.28730363087173655,0.6228487971798297
69,30,0.4,0.1480390960584524,0.6699322612761806,0.2578796395967434,0.6183100441281995
69,30,0.6000000000000001,0.13057767832871495,0.6637813625744702,0.25602031612213727,0.6124208711962675
69,30,0.8,0.1144030363645033,0.6462240513262006,0.2585822470234134,0.5922336757316922
69,30,1.0,0.09428496139539401,0.642139441207028,0.26688637886726035,0.5840502506600111
69,30,1.2,0.07478497681421702,0.6443433176680152,0.2797759269833586,0.5804341255513991
69,30,1.4000000000000001,0.06201994570059215,0.6361826066051954,0.28211325682420346,0.5702108658259293
69,30,1.6,0.052140101962100595,0.6282062783249329,0.2836496039252547,0.5605096690028082
69,30,1.8,0.04489052172231909,0.6193125480097563,0.2813006576661759,0.551739933602736
69,30,2.0,0.039388988500906164,0.6095939034952205,0.27568508938290476,0.5436933584385933
70,30,0.2,0.363580091693886,0.6859183258147968,0.28730363087173655,0.6228487971798297
70,30,0.4,0.26741830666401634,0.6699322612761806,0.2578796395967434,0.6183100441281995
70,30,0.6000000000000001,0.19607515723435473,0.6637813625744702,0.25602031612213727,0.6124208711962675
70,30,0.8,0.1550417771616226,0.6462240513262006,0.2585822470234134,0.5922336757316922
70,30,1.0,0.1194246528265721,0.642139441207028,0.26688637886726035,0.5840502506600111
70,30,1.2,0.08978765943592794,0.6443433176680152,0.2797759269833586,0.5804341255513991
70,30,1.4000000000000001,0.07108593949458428,0.6361826066051954,0.28211325682420346,0.5702108658259293
70,30,1.6,0.057416701161964845,0.6282062783249329,0.2836496039252547,0.5605096690028082
70,30,1.8,0.04761887258170735,0.6193125480097563,0.2813006576661759,0.551739933602736
70,30,2.0,0.04032834853522447,0.6095939034952205,0.27568508938290476,0.5436933584385933
71,30,0.2,0.5644205609449245,0.6859183258147968,0.28730363087173655,0.6228487971798297
71,30,0.4,0.4065000655968835,0.6699322612761806,0.2578796395967434,0.6183100441281995
71,30,0.6000000000000001,0.2941886622903109,0.6637813625744702,0.25602031612213727,0.6124208711962675
71,30,0.8,0.2358201651155438,0.6462240513262006,0.2585822470234134,0.5922336757316922
71,30,1.0,0.18364914861871942,0.642139441207028,0.26688637886726035,0.5840502506600111
71,30,1.2,0.14116340719801826,0.6443433176680152,0.2797759269833586,0.5804341255513991
71,30,1.4000000000000001,0.11299700443866262,0.6361826066051954,0.28211325682420346,0.5702108658259293
71,30,1.6,0.09155933239247709,0.6282062783249329,0.2836496039252547,0.5605096690028082
71,30,1.8,0.07628740970245022,0.6193125480097563,0.2813006576661759,0.551739933602736
71,30,2.0,0.0649878602199819,0.6095939034952205,0.27568508938290476,0.5436933584385933
72,30,0.2,0.37956888303491,0.6859183258147968,0.28730363087173655,0.6228487971798297
72,30,0.4,0.26172351774622427,0.6699322612761806,0.2578796395967434,0.6183100441281995
72,30,0.6000000000000001,0.18387958128895526,0.6637813625744702,0.25602031612213727,0.6124208711962675
72,30,0.8,0.14340626801715964,0.6462240513262006,0.2585822470234134,0.5922336757316922
72,30,1.0,0.10925701512065145,0.642139441207028,0.26688637886726035,0.5840502506600111
72,30,1.2,0.08225698454944719,0.6443433176680152,0.2797759269833586,0.5804341255513991
72,30,1.4000000000000001,0.06469171906971939,0.6361826066051954,0.28211325682420346,0.5702108658259293
72,30,1.6,0.05200363381969264,0.6282062783249329,0.2836496039252547,0.5605096690028082
72,30,1.8,0.04299609487314017,0.6193125480097563,0.2813006576661759,0.551739933602736
72,30,2.0,0.036350637016084625,0.6095939034952205,0.27568508938290476,0.5436933584385933
73,30,0.2,0.4291952370224741,0.6859183258147968,0.28730363087173655,0.6228487971798297
73,30,0.4,0.28882950296461324,0.6699322612761806,0.2578796395967434,0.6183100441281995
73,30,0.6000000000000001,0.2000654674352903,0.6637813625744702,0.25602031612213727,0.6124208711962675
73,30,0.8,0.15516259354188314,0.6462240513262006,0.2585822470234134,0.5922336757316922
73,30,1.0,0.1177334550608106,0.642139441207028,0.26688637886726035,0.5840502506600111
73,30,1.2,0.08863611122489827,0.6443433176680152,0.2797759269833586,0.5804341255513991
73,30,1.4000000000000001,0.06956065596645634,0.6361826066051954,0.28211325682420346,0.5702108658259293
73,30,1.6,0.05577188522500007,0.6282062783249329,0.2836496039252547,0.5605096690028082
73,30,1.8,0.04605260316148932,0.6193125480097563,0.2813006576661759,0.551739933602736
73,30,2.0,0.03892780717906139,0.6095939034952205,0.27568508938290476,0.5436933584385933
74,30,0.2,0.01211870828549572,0.6859183258147968,0.28730363087173655,0.6228487971798297
74,30,0.4,0.01431807014187734,0.6699322612761806,0.2578796395967434,0.6183100441281995
74,30,0.6000000000000001,0.013857651017008386,0.6637813625744702,0.25602031612213727,0.6124208711962675
74,30,0.8,0.012761943201744858,0.6462240513262006,0.2585822470234134,0.5922336757316922
74,30,1.0,0.010889321779628224,0.642139441207028,0.26688637886726035,0.5840502506600111
74,30,1.2,0.009100581262978727,0.6443433176680152,0.2797759269833586,0.5804341255513991
74,30,1.4000000000000001,0.007947742706169764,0.6361826066051954,0.28211325682420346,0.5702108658259293
74,30,1.6,0.006858897167188374,0.6282062783249329,0.2836496039252547,0.5605096690028082
74,30,1.8,0.005978702594302822,0.6193125480097563,0.2813006576661759,0.551739933602736
74,30,2.0,0.005250614572696002,0.6095939034952205,0.27568508938290476,0.5436933584385933
75,30,0.2,0.032374603909805594,0.6859183258147968,0.28730363087173655,0.6228487971798297
75,30,0.4,0.03693106321966841,0.6699322612761806,0.2578796395967434,0.6183100441281995
75,30,0.6000000000000001,0.033411529811740455,0.6637813625744702,0.25602031612213727,0.6124208711962675
75,30,0.8,0.03097487473359372,0.6462240513262006,0.2585822470234134,0.5922336757316922
75,30,1.0,0.02637604326353955,0.642139441207028,0.26688637886726035,0.5840502506600111
75,30,1.2,0.022075074285101814,0.6443433176680152,0.2797759269833586,0.5804341255513991
75,30,1.4000000000000001,0.01885652134593751,0.6361826066051954,0.28211325682420346,0.5702108658259293
75,30,1.6,0.016234951600173277,0.6282062783249329,0.2836496039252547,0.5605096690028082
75,30,1.8,0.014140622604510864,0.6193125480097563,0.2813006576661759,0.551739933602736
75,30,2.0,0.01242534616231397,0.6095939034952205,0.27568508938290476,0.5436933584385933
76,30,0.2,0.0318049971557718,0.6859183258147968,0.28730363087173655,0.6228487971798297
76,30,0.4,0.036429080917427005,0.6699322612761806,0.2578796395967434,0.6183100441281995
76,30,0.6000000000000001,0.03305236522757913,0.6637813625744702,0.25602031612213727,0.6124208711962675
76,30,0.8,0.03070771562793172,0.6462240513262006,0.2585822470234134,0.5922336757316922
76,30,1.0,0.026194068463331853,0.642139441207028,0.26688637886726035,0.5840502506600111
76,30,1.2,0.02194635168084656,0.6443433176680152,0.2797759269833586,0.5804341255513991
76,30,1.4000000000000001,0.018763892647785392,0.6361826066051954,0.28211325682420346,0.5702108658259293
76,30,1.6,0.016171106367961787,0.6282062783249329,0.2836496039252547,0.5605096690028082
76,30,1.8,0.014089941772720908,0.6193125480097563,0.2813006576661759,0.551739933602736
76,30,2.0,0.01237860084981018,0.6095939034952205,0.27568508938290476,0.5436933584385933
78,30,0.2,0.32089579182719274,0.6859183258147968,0.28730363087173655,0.6228487971798297
78,30,0.4,0.23489127485455952,0.6699322612761806,0.2578796395967434,0.6183100441281995
78,30,0.6000000000000001,0.17109504490263622,0.6637813625744702,0.25602031612213727,0.6124208711962675
78,30,0.8,0.13496627911738246,0.6462240513262006,0.2585822470234134,0.5922336757316922
78,30,1.0,0.10367407266595655,0.642139441207028,0.26688637886726035,0.5840502506600111
78,30,1.2,0.0779197100011191,0.6443433176680152,0.2797759269833586,0.5804341255513991
78,30,1.4000000000000001,0.061552180256314495,0.6361826066051954,0.28211325682420346,0.5702108658259293
78,30,1.6,0.04970198074069065,0.6282062783249329,0.2836496039252547,0.5605096690028082
78,30,1.8,0.041212576247424665,0.6193125480097563,0.2813006576661759,0.551739933602736
78,30,2.0,0.03489866166035415,0.6095939034952205,0.27568508938290476,0.5436933584385933
79,30,0.2,0.36035264985879983,0.6859183258147968,0.28730363087173655,0.6228487971798297
79,30,0.4,0.29438110081271845,0.6699322612761806,0.2578796395967434,0.6183100441281995
79,30,0.6000000000000001,0.22616899198468632,0.6637813625744702,0.25602031612213727,0.6124208711962675
79,30,0.8,0.18640649615391128,0.6462240513262006,0.2585822470234134,0.5922336757316922
79,30,1.0,0.14783264175491212,0.642139441207028,0.26688637886726035,0.5840502506600111
79,30,1.2,0.11462345144655953,0.6443433176680152,0.2797759269833586,0.5804341255513991
79,30,1.4000000000000001,0.0926727506202365,0.6361826066051954,0.28211325682420346,0.5702108658259293
79,30,1.6,0.07599933837828438,0.6282062783249329,0.2836496039252547,0.5605096690028082
79,30,1.8,0.06407651051876997,0.6193125480097563,0.2813006576661759,0.551739933602736
79,30,2.0,0.055230673751203274,0.6095939034952205,0.27568508938290476,0.5436933584385933
80,30,0.2,0.35534892195622836,0.6859183258147968,0.28730363087173655,0.6228487971798297
80,30,0.4,0.23347815509835745,0.6699322612761806,0.2578796395967434,0.6183100441281995
80,30,0.6000000000000001,0.15706838840687423,0.6637813625744702,0.25602031612213727,0.6124208711962675
80,30,0.8,0.11974865159407647,0.6462240513262006,0.2585822470234134,0.5922336757316922
80,30,1.0,0.0891704785535892,0.642139441207028,0.26688637886726035,0.5840502506600111
80,30,1.2,0.06690090512255958,0.6443433176680152,0.2797759269833586,0.5804341255513991
80,30,1.4000000000000001,0.05190752554888124,0.6361826066051954,0.28211325682420346,0.5702108658259293
80,30,1.6,0.04132102212378613,0.6282062783249329,0.2836496039252547,0.5605096690028082
80,30,1.8,0.034117390899509985,0.6193125480097563,0.2813006576661759,0.551739933602736
80,30,2.0,0.02900829331902407,0.6095939034952205,0.27568508938290476,0.5436933584385933
81,30,0.2,0.17316501392210232,0.6859183258147968,0.28730363087173655,0.6228487971798297
81,30,0.4,0.12799982983446045,0.6699322612761806,0.2578796395967434,0.6183100441281995
81,30,0.6000000000000001,0.0921889852012237,0.6637813625744702,0.25602031612213727,0.6124208711962675
81,30,0.8,0.07245856291247608,0.6462240513262006,0.2585822470234134,0.5922336757316922
81,30,1.0,0.055183130844574164,0.642139441207028,0.26688637886726035,0.5840502506600111
81,30,1.2,0.04149289446733635,0.6443433176680152,0.2797759269833586,0.5804341255513991
81,30,1.4000000000000001,0.03259961233036922,0.6361826066051954,0.28211325682420346,0.5702108658259293
81,30,1.6,0.02633498895395832,0.6282062783249329,0.2836496039252547,0.5605096690028082
81,30,1.8,0.021856930516551226,0.6193125480097563,0.2813006576661759,0.551739933602736
81,30,2.0,0.018533014016575446,0.6095939034952205,0.27568508938290476,0.5436933584385933
82,30,0.2,0.10705589040607848,0.6859183258147968,0.28730363087173655,0.6228487971798297
82,30,0.4,0.11478387069771756,0.6699322612761806,0.2578796395967434,0.6183100441281995
82,30,0.6000000000000001,0.10147649435071103,0.6637813625744702,0.25602031612213727,0.6124208711962675
82,30,0.8,0.0906731224056847,0.6462240513262006,0.2585822470234134,0.5922336757316922
82,30,1.0,0.07557007782794113,0.642139441207028,0.26688637886726035,0.5840502506600111
82,30,1.2,0.060970354834406604,0.6443433176680152,0.2797759269833586,0.5804341255513991
82,30,1.4000000000000001,0.050878262878484896,0.6361826066051954,0.28211325682420346,0.5702108658259293
82,30,1.6,0.043138677956106375,0.6282062783249329,0.2836496039252547,0.5605096690028082
82,30,1.8,0.03731786945245899,0.6193125480097563,0.2813006576661759,0.551739933602736
82,30,2.0,0.032798657968553614,0.6095939034952205,0.27568508938290476,0.5436933584385933
83,30,0.2,0.118821042608951,0.6859183258147968,0.28730363087173655,0.6228487971798297
