RSN,EQID,Period,Mean,Stdev1,Stdev2,Stdev3
56,30,0.060000000000000005,0.07016351730979946,0.6553161976178672,0.2718167924314017,0.5962301469224411
56,30,0.08,0.07826130693254223,0.672498018330203,0.2859156523576412,0.6086321669116456
56,30,0.1,0.08518068294058158,0.6858252738630874,0.29685157772348064,0.6182519209695727
56,30,0.12000000000000001,0.09443350364896587,0.6911357532087152,0.30091002858183336,0.6221874230655553
56,30,0.14,0.10303654050780262,0.6956256995196841,0.3043413998900962,0.6255148426764077
56,30,0.16000000000000003,0.11087495460427724,0.6950066818862297,0.3017103878447796,0.6260718914150546
56,30,0.18,0.11803663245680757,0.6902095270461502,0.29410599345267185,0.6243706286136177
56,30,0.2,0.12483407599514655,0.6859183258147968,0.28730363087173655,0.6228487971798297
57,30,0.020000000000000004,0.23646975044134688,0.633427074781898,0.25906859746133226,0.5780249999924303
57,30,0.04000000000000001,0.25911465403350026,0.6417482249535643,0.2619529399269036,0.5858508685864697
57,30,0.060000000000000005,0.2923455099210281,0.6553161976178672,0.2718167924314017,0.5962301469224411
57,30,0.08,0.33760587396729297,0.672498018330203,0.2859156523576412,0.6086321669116456
57,30,0.1,0.37748463884481,0.6858252738630874,0.29685157772348064,0.6182519209695727
57,30,0.12000000000000001,0.40623695948282046,0.6911357532087152,0.30091002858183336,0.6221874230655553
57,30,0.14,0.4322487195997654,0.6956256995196841,0.3043413998900962,0.6255148426764077
57,30,0.16000000000000003,0.448586574018674,0.6950066818862297,0.3017103878447796,0.6260718914150546
57,30,0.18,0.4562838972350007,0.6902095270461502,0.29410599345267185,0.6243706286136177
57,30,0.2,0.4632812382798917,0.6859183258147968,0.28730363087173655,0.6228487971798297
58,30,0.020000000000000004,0.019203936922264405,0.633427074781898,0.25906859746133226,0.5780249999924303
58,30,0.04000000000000001,0.020013414004002205,0.6417482249535643,0.2619529399269036,0.5858508685864697
58,30,0.060000000000000005,0.022208904220989072,0.6553161976178672,0.2718167924314017,0.5962301469224411
58,30,0.08,0.02562999724697776,0.672498018330203,0.2859156523576412,0.6086321669116456
58,30,0.1,0.028642521574913666,0.6858252738630874,0.29685157772348064,0.6182519209695727
58,30,0.12000000000000001,0.03161652561974247,0.6911357532087152,0.30091002858183336,0.6221874230655553
58,30,0.14,0.03437067198740643,0.6956256995196841,0.3043413998900962,0.6255148426764077
58,30,0.16000000000000003,0.036742427175109955,0.6950066818862297,0.3017103878447796,0.6260718914150546
58,30,0.18,0.03876387182740408,0.6902095270461502,0.29410599345267185,0.6243706286136177
58,30,0.2,0.04066617337450566,0.6859183258147968,0.28730363087173655,0.6228487971798297
59,30,0.020000000000000004,0.014515847546544315,0.633427074781898,0.25906859746133226,0.5780249999924303
59,30,0.04000000000000001,0.015410510514399125,0.6417482249535643,0.2619529399269036,0.5858508685864697
59,30,0.060000000000000005,0.01728753771171038,0.6553161976178672,0.2718167924314017,0.5962301469224411
59,30,0.08,0.020104844924152758,0.672498018330203,0.2859156523576412,0.6086321669116456
59,30,0.1,0.02260262601772964,0.6858252738630874,0.29685157772348064,0.6182519209695727
59,30,0.12000000000000001,0.024516407560042256,0.6911357532087152,0.30091002858183336,0.6221874230655553
59,30,0.14,0.02626036811545328,0.6956256995196841,0.3043413998900962,0.6255148426764077
59,30,0.16000000000000003,0.02761514032065602,0.6950066818862297,0.3017103878447796,0.6260718914150546
59,30,0.18,0.02861805763539384,0.6902095270461502,0.29410599345267185,0.6243706286136177
59,30,0.2,0.02954602255209324,0.6859183258147968,0.28730363087173655,0.6228487971798297
60,30,0.020000000000000004,0.00673450167651677,0.633427074781898,0.25906859746133226,0.5780249999924303
60,30,0.04000000000000001,0.006377355109810528,0.6417482249535643,0.2619529399269036,0.5858508685864697
60,30,0.060000000000000005,0.006332472475130587,0.6553161976178672,0.2718167924314017,0.5962301469224411
60,30,0.08,0.006438050903129117,0.672498018330203,0.2859156523576412,0.6086321669116456
60,30,0.1,0.006521154602180212,0.6858252738630874,0.29685157772348064,0.6182519209695727
60,30,0.12000000000000001,0.007489153313488109,0.6911357532087152,0.30091002858183336,0.6221874230655553
60,30,0.14,0.008418864142304047,0.6956256995196841,0.3043413998900962,0.6255148426764077
60,30,0.16000000000000003,0.009536693408742991,0.6950066818862297,0.3017103878447796,0.6260718914150546
60,30,0.18,0.010881789984683124,0.6902095270461502,0.29410599345267185,0.6243706286136177
60,30,0.2,0.012245011288511303,0.6859183258147968,0.28730363087173655,0.6228487971798297
61,30,0.020000000000000004,0.005356479204918583,0.633427074781898,0.25906859746133226,0.5780249999924303
61,30,0.04000000000000001,0.00511297433836392,0.6417482249535643,0.2619529399269036,0.5858508685864697
61,30,0.060000000000000005,0.005104307299458247,0.6553161976178672,0.2718167924314017,0.5962301469224411
61,30,0.08,0.005212403999949499,0.672498018330203,0.2859156523576412,0.6086321669116456
61,30,0.1,0.00529782431795788,0.6858252738630874,0.29685157772348064,0.6182519209695727
61,30,0.12000000000000001,0.006053304129232227,0.6911357532087152,0.30091002858183336,0.6221874230655553
61,30,0.14,0.006775509678583,0.6956256995196841,0.3043413998900962,0.6255148426764077
61,30,0.16000000000000003,0.007635324383615624,0.6950066818862297,0.3017103878447796,0.6260718914150546
61,30,0.18,0.008660365153413506,0.6902095270461502,0.29410599345267185,0.6243706286136177
61,30,0.2,0.009693370524455385,0.6859183258147968,0.28730363087173655,0.6228487971798297
62,30,0.020000000000000004,0.02719093387971392,0.633427074781898,0.25906859746133226,0.5780249999924303
62,30,0.04000000000000001,0.027920840175451385,0.6417482249535643,0.2619529399269036,0.5858508685864697
62,30,0.060000000000000005,0.030635310243555234,0.6553161976178672,0.2718167924314017,0.5962301469224411
62,30,0.08,0.03499108202973593,0.672498018330203,0.2859156523576412,0.6086321669116456
62,30,0.1,0.03879182277920161,0.6858252738630874,0.29685157772348064,0.6182519209695727
62,30,0.12000000000000001,0.04320409756401201,0.6911357532087152,0.30091002858183336,0.6221874230655553
62,30,0.14,0.04732393852979869,0.6956256995196841,0.3043413998900962,0.6255148426764077
62,30,0.16000000000000003,0.05112090767689686,0.6950066818862297,0.3017103878447796,0.6260718914150546
62,30,0.18,0.05463345116447423,0.6902095270461502,0.29410599345267185,0.6243706286136177
62,30,0.2,0.057979552102672215,0.6859183258147968,0.28730363087173655,0.6228487971798297
63,30,0.020000000000000004,0.128117958002346,0.633427074781898,0.25906859746133226,0.5780249999924303
63,30,0.04000000000000001,0.142121777908308,0.6417482249535643,0.2619529399269036,0.5858508685864697
63,30,0.060000000000000005,0.16396082288210284,0.6553161976178672,0.2718167924314017,0.5962301469224411
63,30,0.08,0.19489920720311169,0.672498018330203,0.2859156523576412,0.6086321669116456
63,30,0.1,0.22286346336982465,0.6858252738630874,0.29685157772348064,0.6182519209695727
63,30,0.12000000000000001,0.2383614191026744,0.6911357532087152,0.30091002858183336,0.6221874230655553
63,30,0.14,0.2523026126343889,0.6956256995196841,0.3043413998900962,0.6255148426764077
63,30,0.16000000000000003,0.25943489344997833,0.6950066818862297,0.3017103878447796,0.6260718914150546
63,30,0.18,0.2605909831729749,0.6902095270461502,0.29410599345267185,0.6243706286136177
63,30,0.2,0.26162950536089274,0.6859183258147968,0.28730363087173655,0.6228487971798297
64,30,0.020000000000000004,0.04114900932865221,0.633427074781898,0.25906859746133226,0.5780249999924303
64,30,0.04000000000000001,0.04331555572427745,0.6417482249535643,0.2619529399269036,0.5858508685864697
64,30,0.060000000000000005,0.04848236860032696,0.6553161976178672,0.2718167924314017,0.5962301469224411
64,30,0.08,0.05642682010862649,0.672498018330203,0.2859156523576412,0.6086321669116456
64,30,0.1,0.06347503416356264,0.6858252738630874,0.29685157772348064,0.6182519209695727
64,30,0.12000000000000001,0.06993985735132541,0.6911357532087152,0.30091002858183336,0.6221874230655553
64,30,0.14,0.07591685629325397,0.6956256995196841,0.3043413998900962,0.6255148426764077
64,30,0.16000000000000003,0.08072208614449455,0.6950066818862297,0.3017103878447796,0.6260718914150546
64,30,0.18,0.08443971894136706,0.6902095270461502,0.29410599345267185,0.6243706286136177
64,30,0.2,0.08791010276435546,0.6859183258147968,0.28730363087173655,0.6228487971798297
65,30,0.020000000000000004,0.07600866903422315,0.633427074781898,0.25906859746133226,0.5780249999924303
65,30,0.04000000000000001,0.0803596597150793,0.6417482249535643,0.2619529399269036,0.5858508685864697
65,30,0.060000000000000005,0.09002681789520932,0.6553161976178672,0.2718167924314017,0.5962301469224411
65,30,0.08,0.10469714696122334,0.672498018330203,0.2859156523576412,0.6086321669116456
65,30,0.1,0.11770351162691267,0.6858252738630874,0.29685157772348064,0.6182519209695727
65,30,0.12000000000000001,0.12963272019780903,0.6911357532087152,0.30091002858183336,0.6221874230655553
65,30,0.14,0.14065717735352198,0.6956256995196841,0.3043413998900962,0.6255148426764077
65,30,0.16000000000000003,0.14933896306584885,0.6950066818862297,0.3017103878447796,0.6260718914150546
65,30,0.18,0.15584395107818452,0.6902095270461502,0.29410599345267185,0.6243706286136177
65,30,0.2,0.16190259474534602,0.6859183258147968,0.28730363087173655,0.6228487971798297
66,30,0.020000000000000004,0.015217006735289562,0.633427074781898,0.25906859746133226,0.5780249999924303
66,30,0.04000000000000001,0.015495545032886466,0.6417482249535643,0.2619529399269036,0.5858508685864697
66,30,0.060000000000000005,0.016811467096327873,0.6553161976178672,0.2718167924314017,0.5962301469224411
66,30,0.08,0.018943453477082716,0.672498018330203,0.2859156523576412,0.6086321669116456
66,30,0.1,0.020781643322299773,0.6858252738630874,0.29685157772348064,0.6182519209695727
66,30,0.12000000000000001,0.02315739345863161,0.6911357532087152,0.30091002858183336,0.6221874230655553
66,30,0.14,0.02537674315123535,0.6956256995196841,0.3043413998900962,0.6255148426764077
66,30,0.16000000000000003,0.02754635657711517,0.6950066818862297,0.3017103878447796,0.6260718914150546
66,30,0.18,0.0296907177503256,0.6902095270461502,0.29410599345267185,0.6243706286136177
66,30,0.2,0.031749983670977935,0.6859183258147968,0.28730363087173655,0.6228487971798297
67,30,0.020000000000000004,0.006373674324695986,0.633427074781898,0.25906859746133226,0.5780249999924303
67,30,0.04000000000000001,0.006513757975746768,0.6417482249535643,0.2619529399269036,0.5858508685864697
67,30,0.060000000000000005,0.0070760561078738,0.6553161976178672,0.2718167924314017,0.5962301469224411
67,30,0.08,0.00797508478743391,0.672498018330203,0.2859156523576412,0.6086321669116456
67,30,0.1,0.00875036638010146,0.6858252738630874,0.29685157772348064,0.6182519209695727
67,30,0.12000000000000001,0.009739416746478572,0.6911357532087152,0.30091002858183336,0.6221874230655553
67,30,0.14,0.010662371602507608,0.6956256995196841,0.3043413998900962,0.6255148426764077
67,30,0.16000000000000003,0.011537698951552192,0.6950066818862297,0.3017103878447796,0.6260718914150546
67,30,0.18,0.012374734149747735,0.6902095270461502,0.29410599345267185,0.6243706286136177
67,30,0.2,0.013174814840205678,0.6859183258147968,0.28730363087173655,0.6228487971798297
68,30,0.020000000000000004,0.2347911297013666,0.633427074781898,0.25906859746133226,0.5780249999924303
68,30,0.04000000000000001,0.2529915126140559,0.6417482249535643,0.2619529399269036,0.5858508685864697
68,30,0.060000000000000005,0.2810373905746909,0.6553161976178672,0.2718167924314017,0.5962301469224411
68,30,0.08,0.31940148931455575,0.672498018330203,0.2859156523576412,0.6086321669116456
68,30,0.1,0.3527301431004952,0.6858252738630874,0.29685157772348064,0.6182519209695727
68,30,0.12000000000000001,0.38302990888269167,0.6911357532087152,0.30091002858183336,0.6221874230655553
68,30,0.14,0.41066982790052786,0.6956256995196841,0.3043413998900962,0.6255148426764077
68,30,0.16000000000000003,0.4309984403776299,0.6950066818862297,0.3017103878447796,0.6260718914150546
68,30,0.18,0.4446852545387947,0.6902095270461502,0.29410599345267185,0.6243706286136177
68,30,0.2,0.4572964143627412,0.6859183258147968,0.28730363087173655,0.6228487971798297
69,30,0.020000000000000004,0.07073656631437132,0.633427074781898,0.25906859746133226,0.5780249999924303
69,30,0.04000000000000001,0.07263334919874385,0.6417482249535643,0.2619529399269036,0.5858508685864697
69,30,0.060000000000000005,0.0786276605482421,0.6553161976178672,0.2718167924314017,0.5962301469224411
69,30,0.08,0.08791822900242606,0.672498018330203,0.2859156523576412,0.6086321669116456
69,30,0.1,0.09587408419147861,0.6858252738630874,0.29685157772348064,0.6182519209695727
69,30,0.12000000000000001,0.10639806751415097,0.6911357532087152,0.30091002858183336,0.6221874230655553
69,30,0.14,0.11619228262375463,0.6956256995196841,0.3043413998900962,0.6255148426764077
69,30,0.16000000000000003,0.12523868375055333,0.6950066818862297,0.3017103878447796,0.6260718914150546
69,30,0.18,0.13363647416748364,0.6902095270461502,0.29410599345267185,0.6243706286136177
69,30,0.2,0.14162460283436198,0.6859183258147968,0.28730363087173655,0.6228487971798297
70,30,0.020000000000000004,0.17624849136667334,0.633427074781898,0.25906859746133226,0.5780249999924303
70,30,0.04000000000000001,0.19338153017392068,0.6417482249535643,0.2619529399269036,0.5858508685864697
70,30,0.060000000000000005,0.22089994326802873,0.6553161976178672,0.2718167924314017,0.5962301469224411
70,30,0.08,0.2599566629625161,0.672498018330203,0.2859156523576412,0.6086321669116456
70,30,0.1,0.294947203467165,0.6858252738630874,0.29685157772348064,0.6182519209695727
70,30,0.12000000000000001,0.31841753871734757,0.6911357532087152,0.30091002858183336,0.6221874230655553
70,30,0.14,0.33971266383520216,0.6956256995196841,0.3043413998900962,0.6255148426764077
70,30,0.16000000000000003,0.35276661707234475,0.6950066818862297,0.3017103878447796,0.6260718914150546
70,30,0.18,0.358433654891934,0.6902095270461502,0.29410599345267185,0.6243706286136177
70,30,0.2,0.363580091693886,0.6859183258147968,0.28730363087173655,0.6228487971798297
71,30,0.020000000000000004,0.2872370387898322,0.633427074781898,0.25906859746133226,0.5780249999924303
71,30,0.04000000000000001,0.3216435259667038,0.6417482249535643,0.2619529399269036,0.5858508685864697
71,30,0.060000000000000005,0.3694525471960626,0.6553161976178672,0.2718167924314017,0.5962301469224411
71,30,0.08,0.43407342845286917,0.672498018330203,0.2859156523576412,0.6086321669116456
71,30,0.1,0.49188427463533035,0.6858252738630874,0.29685157772348064,0.6182519209695727
71,30,0.12000000000000001,0.5228286149103083,0.6911357532087152,0.30091002858183336,0.6221874230655553
71,30,0.14,0.5505056044344406,0.6956256995196841,0.3043413998900962,0.6255148426764077
71,30,0.16000000000000003,0.5636000944092293,0.6950066818862297,0.3017103878447796,0.6260718914150546
71,30,0.18,0.5640330168495818,0.6902095270461502,0.29410599345267185,0.6243706286136177
71,30,0.2,0.5644205609449245,0.6859183258147968,0.28730363087173655,0.6228487971798297
72,30,0.020000000000000004,0.187119130866449,0.633427074781898,0.25906859746133226,0.5780249999924303
72,30,0.04000000000000001,0.2088210387358147,0.6417482249535643,0.2619529399269036,0.5858508685864697
72,30,0.060000000000000005,0.24122632130007043,0.6553161976178672,0.2718167924314017,0.5962301469224411
72,30,0.08,0.28646538657836595,0.672498018330203,0.2859156523576412,0.6086321669116456
72,30,0.1,0.3273205123452174,0.6858252738630874,0.29685157772348064,0.6182519209695727
72,30,0.12000000000000001,0.3491773261460656,0.6911357532087152,0.30091002858183336,0.6221874230655553
72,30,0.14,0.36879180331925565,0.6956256995196841,0.3043413998900962,0.6255148426764077
72,30,0.16000000000000003,0.37829232943358804,0.6950066818862297,0.3017103878447796,0.6260718914150546
72,30,0.18,0.37896560352972497,0.6902095270461502,0.29410599345267185,0.6243706286136177
72,30,0.2,0.37956888303491,0.6859183258147968,0.28730363087173655,0.6228487971798297
73,30,0.020000000000000004,0.21331684471562326,0.633427074781898,0.25906859746133226,0.5780249999924303
73,30,0.04000000000000001,0.2398669282367468,0.6417482249535643,0.2619529399269036,0.5858508685864697
73,30,0.060000000000000005,0.2783180067407176,0.6553161976178672,0.2718167924314017,0.5962301469224411
73,30,0.08,0.33154943689379063,0.672498018330203,0.2859156523576412,0.6086321669116456
73,30,0.1,0.37975534544158746,0.6858252738630874,0.29685157772348064,0.6182519209695727
73,30,0.12000000000000001,0.40294244791368145,0.6911357532087152,0.30091002858183336,0.6221874230655553
73,30,0.14,0.4236479804085959,0.6956256995196841,0.3043413998900962,0.6255148426764077
73,30,0.16000000000000003,0.4323421254297893,0.6950066818862297,0.3017103878447796,0.6260718914150546
73,30,0.18,0.43067822222733243,0.6902095270461502,0.29410599345267185,0.6243706286136177
73,30,0.2,0.4291952370224741,0.6859183258147968,0.28730363087173655,0.6228487971798297
74,30,0.020000000000000004,0.005918648643493453,0.633427074781898,0.25906859746133226,0.5780249999924303
74,30,0.04000000000000001,0.005839828554114665,0.6417482249535643,0.2619529399269036,0.5858508685864697
74,30,0.060000000000000005,0.006140786140520257,0.6553161976178672,0.2718167924314017,0.5962301469224411
74,30,0.08,0.006692942587829904,0.672498018330203,0.2859156523576412,0.6086321669116456
74,30,0.1,0.0071551948028464865,0.6858252738630874,0.29685157772348064,0.6182519209695727
74,30,0.12000000000000001,0.008101182523603293,0.6911357532087152,0.30091002858183336,0.6221874230655553
74,30,0.14,0.008997938241270114,0.6956256995196841,0.3043413998900962,0.6255148426764077
74,30,0.16000000000000003,0.009976581775569537,0.6950066818862297,0.3017103878447796,0.6260718914150546
74,30,0.18,0.01105529717009248,0.6902095270461502,0.29410599345267185,0.6243706286136177
74,30,0.2,0.01211870828549572,0.6859183258147968,0.28730363087173655,0.6228487971798297
75,30,0.020000000000000004,0.016652501366041794,0.633427074781898,0.25906859746133226,0.5780249999924303
75,30,0.04000000000000001,0.016868906278729407,0.6417482249535643,0.2619529399269036,0.5858508685864697
75,30,0.060000000000000005,0.018011222905669103,0.6553161976178672,0.2718167924314017,0.5962301469224411
75,30,0.08,0.019842458771874228,0.672498018330203,0.2859156523576412,0.6086321669116456
75,30,0.1,0.021390147206706494,0.6858252738630874,0.29685157772348064,0.6182519209695727
75,30,0.12000000000000001,0.02381152054086822,0.6911357532087152,0.30091002858183336,0.6221874230655553
75,30,0.14,0.026071399256010132,0.6956256995196841,0.3043413998900962,0.6255148426764077
75,30,0.16000000000000003,0.028244343845509935,0.6950066818862297,0.3017103878447796,0.6260718914150546
75,30,0.18,0.03035413461301761,0.6902095270461502,0.29410599345267185,0.6243706286136177
75,30,0.2,0.032374603909805594,0.6859183258147968,0.28730363087173655,0.6228487971798297
76,30,0.020000000000000004,0.01636042405196098,0.633427074781898,0.25906859746133226,0.5780249999924303
76,30,0.04000000000000001,0.01655799233317594,0.6417482249535643,0.2619529399269036,0.5858508685864697
76,30,0.060000000000000005,0.01766563136763803,0.6553161976178672,0.2718167924314017,0.5962301469224411
76,30,0.08,0.019447039442177995,0.672498018330203,0.2859156523576412,0.6086321669116456
76,30,0.1,0.020951609969316096,0.6858252738630874,0.29685157772348064,0.6182519209695727
76,30,0.12000000000000001,0.023337362703833665,0.6911357532087152,0.30091002858183336,0.6221874230655553
76,30,0.14,0.02556522833594568,0.6956256995196841,0.3043413998900962,0.6255148426764077
76,30,0.16000000000000003,0.02771240130519517,0.6950066818862297,0.3017103878447796,0.6260718914150546
76,30,0.18,0.0298023080376497,0.6902095270461502,0.29410599345267185,0.6243706286136177
76,30,0.2,0.0318049971557718,0.6859183258147968,0.28730363087173655,0.6228487971798297
78,30,0.020000000000000004,0.15540243872226467,0.633427074781898,0.25906859746133226,0.5780249999924303
78,30,0.04000000000000001,0.1704875916634452,0.6417482249535643,0.2619529399269036,0.5858508685864697
78,30,0.060000000000000005,0.1949198978080437,0.6553161976178672,0.2718167924314017,0.5962301469224411
78,30,0.08,0.22971707173101585,0.672498018330203,0.2859156523576412,0.6086321669116456
78,30,0.1,0.26093156705086984,0.6858252738630874,0.29685157772348064,0.6182519209695727
78,30,0.12000000000000001,0.28158743002306036,0.6911357532087152,0.30091002858183336,0.6221874230655553
78,30,0.14,0.30032232748283993,0.6956256995196841,0.3043413998900962,0.6255148426764077
78,30,0.16000000000000003,0.3117129916853156,0.6950066818862297,0.3017103878447796,0.6260718914150546
78,30,0.18,0.31652676617126035,0.6902095270461502,0.29410599345267185,0.6243706286136177
78,30,0.2,0.32089579182719274,0.6859183258147968,0.28730363087173655,0.6228487971798297
79,30,0.020000000000000004,0.18045639044270562,0.633427074781898,0.25906859746133226,0.5780249999924303
79,30,0.04000000000000001,0.1961910546206872,0.6417482249535643,0.2619529399269036,0.5858508685864697
79,30,0.060000000000000005,0.22101823707613052,0.6553161976178672,0.2718167924314017,0.5962301469224411
79,30,0.08,0.2556461068693996,0.672498018330203,0.2859156523576412,0.6086321669116456
79,30,0.1,0.28619991518582194,0.6858252738630874,0.29685157772348064,0.6182519209695727
79,30,0.12000000000000001,0.3094209346554041,0.6911357532087152,0.30091002858183336,0.6221874230655553
79,30,0.14,0.33051790295150274,0.6956256995196841,0.3043413998900962,0.6255148426764077
79,30,0.16000000000000003,0.34479391048211533,0.6950066818862297,0.3017103878447796,0.6260718914150546
79,30,0.18,0.35292075819745966,0.6902095270461502,0.29410599345267185,0.6243706286136177
79,30,0.2,0.36035264985879983,0.6859183258147968,0.28730363087173655,0.6228487971798297
80,30,0.020000000000000004,0.1794719679452736,0.633427074781898,0.25906859746133226,0.5780249999924303
80,30,0.04000000000000001,0.20311955101947426,0.6417482249535643,0.2619529399269036,0.5858508685864697
80,30,0.060000000000000005,0.23713115807301116,0.6553161976178672,0.2718167924314017,0.5962301469224411
80,30,0.08,0.284298695966866,0.672498018330203,0.2859156523576412,0.6086321669116456
80,30,0.1,0.3272549522318699,0.6858252738630874,0.29685157772348064,0.6182519209695727
80,30,0.12000000000000001,0.34385347477435585,0.6911357532087152,0.30091002858183336,0.6221874230655553
80,30,0.14,0.35854244671328855,0.6956256995196841,0.3043413998900962,0.6255148426764077
80,30,0.16000000000000003,0.3630578316105624,0.6950066818862297,0.3017103878447796,0.6260718914150546
80,30,0.18,0.3589681846029019,0.6902095270461502,0.29410599345267185,0.6243706286136177
80,30,0.2,0.35534892195622836,0.6859183258147968,0.28730363087173655,0.6228487971798297
81,30,0.020000000000000004,0.08315282651504204,0.633427074781898,0.25906859746133226,0.5780249999924303
81,30,0.04000000000000001,0.09053325171037817,0.6417482249535643,0.2619529399269036,0.5858508685864697
81,30,0.060000000000000005,0.10340175751052001,0.6553161976178672,0.2718167924314017,0.5962301469224411
81,30,0.08,0.12213589168108648,0.672498018330203,0.2859156523576412,0.6086321669116456
81,30,0.1,0.13897461490833699,0.6858252738630874,0.29685157772348064,0.6182519209695727
81,30,0.12000000000000001,0.1503138327846729,0.6911357532087152,0.30091002858183336,0.6221874230655553
81,30,0.14,0.16061984480069352,0.6956256995196841,0.3043413998900962,0.6255148426764077
81,30,0.16000000000000003,0.16715703594343295,0.6950066818862297,0.3017103878447796,0.6260718914150546
81,30,0.18,0.17030181413725112,0.6902095270461502,0.29410599345267185,0.6243706286136177
81,30,0.2,0.17316501392210232,0.6859183258147968,0.28730363087173655,0.6228487971798297
82,30,0.020000000000000004,0.05418522858361287,0.633427074781898,0.25906859746133226,0.5780249999924303
