PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.145476687559748,1.130117178624298,24.81827032103207,0.5798894386752457,250.0
2,0.0543024327415521,0.23650623556541,59.815908045174005,0.1356364508451874,223.32090284069548
