PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.2080300042034589,1.5410658230025198,100.0,0.252295280802464,177.45152164796218
2,0.054538722179092,0.0138337422870609,34.691732903864214,0.0386334475073773,217.43980699532688
