PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.1949237594461156,1.0409890409846303,31.944584185273857,1.1056593944440112,211.79462696635764
2,0.0225035334674593,0.0450654113405867,29.826857948565905,0.0258795835972554,211.17992425453215
