PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.1534391538303488,0.8287860150040345,24.39241703063668,0.6565551779438481,209.27114010153943
2,0.0811714856064166,0.1841891521691379,27.502171812646427,0.3902873774293408,208.55460397223572
