PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.3823564574715212,0.5207090091491084,33.39051613945631,1.8954599575267348,213.75909900115388
2,0.002590506400744,0.0023234093101262,30.79903780566127,0.0009178617810657,212.09154037777395
