PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.3157352016817104,0.8135784539086842,24.75823312178249,1.5862298235089016,250.0
2,0.0156805982527146,0.0256175777252816,38.12419190673759,0.0108909964578822,220.55205834310993
