PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.6876360846483636,1.0535838086640712,38.860539779351285,0.6750965641136006,213.98588206040483
2,0.0074713162042908,0.0095490662405135,31.651434145166174,0.0052234446861117,213.63382321119283
