PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.1385367755493616,1.2396154490351363,23.004436469935055,0.728256680675018,249.99999999999997
2,0.0,0.2021624375710155,19.372633501992677,0.0,216.69273711547095
