PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.5906898423964785,0.7479885990167564,42.91024943836167,0.6408215452768752,215.3836032594525
2,0.1690340254987374,0.2444143687657172,34.43900774569829,0.2477628846990872,215.13929824372624
